combinacion;num1;num2;num3;num4;num5;num6
543869;5;4;3;8;6;9
543896;5;4;3;8;9;6
543968;5;4;3;9;6;8
543986;5;4;3;9;8;6
546389;5;4;6;3;8;9
546398;5;4;6;3;9;8
546839;5;4;6;8;3;9
546893;5;4;6;8;9;3
546938;5;4;6;9;3;8
546983;5;4;6;9;8;3
548369;5;4;8;3;6;9
548396;5;4;8;3;9;6
548639;5;4;8;6;3;9
548693;5;4;8;6;9;3
548936;5;4;8;9;3;6
548963;5;4;8;9;6;3
549368;5;4;9;3;6;8
549386;5;4;9;3;8;6
549638;5;4;9;6;3;8
549683;5;4;9;6;8;3
549836;5;4;9;8;3;6
549863;5;4;9;8;6;3
563489;5;6;3;4;8;9
563498;5;6;3;4;9;8
563849;5;6;3;8;4;9
563894;5;6;3;8;9;4
563948;5;6;3;9;4;8
563984;5;6;3;9;8;4
564389;5;6;4;3;8;9
564398;5;6;4;3;9;8
564839;5;6;4;8;3;9
564893;5;6;4;8;9;3
564938;5;6;4;9;3;8
564983;5;6;4;9;8;3
568349;5;6;8;3;4;9
568394;5;6;8;3;9;4
568439;5;6;8;4;3;9
568493;5;6;8;4;9;3
568934;5;6;8;9;3;4
568943;5;6;8;9;4;3
569348;5;6;9;3;4;8
569384;5;6;9;3;8;4
569438;5;6;9;4;3;8
569483;5;6;9;4;8;3
569834;5;6;9;8;3;4
569843;5;6;9;8;4;3
583469;5;8;3;4;6;9
583496;5;8;3;4;9;6
583649;5;8;3;6;4;9
583694;5;8;3;6;9;4
583946;5;8;3;9;4;6
583964;5;8;3;9;6;4
584369;5;8;4;3;6;9
584396;5;8;4;3;9;6
584639;5;8;4;6;3;9
584693;5;8;4;6;9;3
584936;5;8;4;9;3;6
584963;5;8;4;9;6;3
586349;5;8;6;3;4;9
586394;5;8;6;3;9;4
586439;5;8;6;4;3;9
586493;5;8;6;4;9;3
586934;5;8;6;9;3;4
586943;5;8;6;9;4;3
589346;5;8;9;3;4;6
589364;5;8;9;3;6;4
589436;5;8;9;4;3;6
589463;5;8;9;4;6;3
589634;5;8;9;6;3;4
589643;5;8;9;6;4;3
593468;5;9;3;4;6;8
593486;5;9;3;4;8;6
593648;5;9;3;6;4;8
593684;5;9;3;6;8;4
593846;5;9;3;8;4;6
593864;5;9;3;8;6;4
594368;5;9;4;3;6;8
594386;5;9;4;3;8;6
594638;5;9;4;6;3;8
594683;5;9;4;6;8;3
594836;5;9;4;8;3;6
594863;5;9;4;8;6;3
596348;5;9;6;3;4;8
596384;5;9;6;3;8;4
596438;5;9;6;4;3;8
596483;5;9;6;4;8;3
596834;5;9;6;8;3;4
596843;5;9;6;8;4;3
598346;5;9;8;3;4;6
598364;5;9;8;3;6;4
598436;5;9;8;4;3;6
598463;5;9;8;4;6;3
598634;5;9;8;6;3;4
598643;5;9;8;6;4;3
634589;6;3;4;5;8;9
634598;6;3;4;5;9;8
634859;6;3;4;8;5;9
634895;6;3;4;8;9;5
634958;6;3;4;9;5;8
634985;6;3;4;9;8;5
635489;6;3;5;4;8;9
635498;6;3;5;4;9;8
635849;6;3;5;8;4;9
635894;6;3;5;8;9;4
635948;6;3;5;9;4;8
635984;6;3;5;9;8;4
638459;6;3;8;4;5;9
638495;6;3;8;4;9;5
638549;6;3;8;5;4;9
638594;6;3;8;5;9;4
638945;6;3;8;9;4;5
638954;6;3;8;9;5;4
639458;6;3;9;4;5;8
639485;6;3;9;4;8;5
639548;6;3;9;5;4;8
639584;6;3;9;5;8;4
639845;6;3;9;8;4;5
639854;6;3;9;8;5;4
643589;6;4;3;5;8;9
643598;6;4;3;5;9;8
643859;6;4;3;8;5;9
643895;6;4;3;8;9;5
643958;6;4;3;9;5;8
643985;6;4;3;9;8;5
645389;6;4;5;3;8;9
645398;6;4;5;3;9;8
645839;6;4;5;8;3;9
645893;6;4;5;8;9;3
645938;6;4;5;9;3;8
645983;6;4;5;9;8;3
648359;6;4;8;3;5;9
648395;6;4;8;3;9;5
648539;6;4;8;5;3;9
648593;6;4;8;5;9;3
648935;6;4;8;9;3;5
648953;6;4;8;9;5;3
649358;6;4;9;3;5;8
649385;6;4;9;3;8;5
649538;6;4;9;5;3;8
649583;6;4;9;5;8;3
649835;6;4;9;8;3;5
649853;6;4;9;8;5;3
653489;6;5;3;4;8;9
653498;6;5;3;4;9;8
653849;6;5;3;8;4;9
653894;6;5;3;8;9;4
653948;6;5;3;9;4;8
653984;6;5;3;9;8;4
654389;6;5;4;3;8;9
654398;6;5;4;3;9;8
654839;6;5;4;8;3;9
654893;6;5;4;8;9;3
654938;6;5;4;9;3;8
654983;6;5;4;9;8;3
658349;6;5;8;3;4;9
658394;6;5;8;3;9;4
658439;6;5;8;4;3;9
658493;6;5;8;4;9;3
658934;6;5;8;9;3;4
658943;6;5;8;9;4;3
659348;6;5;9;3;4;8
659384;6;5;9;3;8;4
659438;6;5;9;4;3;8
659483;6;5;9;4;8;3
659834;6;5;9;8;3;4
659843;6;5;9;8;4;3
683459;6;8;3;4;5;9
683495;6;8;3;4;9;5
683549;6;8;3;5;4;9
683594;6;8;3;5;9;4
683945;6;8;3;9;4;5
683954;6;8;3;9;5;4
684359;6;8;4;3;5;9
684395;6;8;4;3;9;5
684539;6;8;4;5;3;9
684593;6;8;4;5;9;3
684935;6;8;4;9;3;5
684953;6;8;4;9;5;3
685349;6;8;5;3;4;9
685394;6;8;5;3;9;4
685439;6;8;5;4;3;9
685493;6;8;5;4;9;3
685934;6;8;5;9;3;4
685943;6;8;5;9;4;3
689345;6;8;9;3;4;5
689354;6;8;9;3;5;4
689435;6;8;9;4;3;5
689453;6;8;9;4;5;3
689534;6;8;9;5;3;4
689543;6;8;9;5;4;3
693458;6;9;3;4;5;8
693485;6;9;3;4;8;5
693548;6;9;3;5;4;8
693584;6;9;3;5;8;4
693845;6;9;3;8;4;5
693854;6;9;3;8;5;4
694358;6;9;4;3;5;8
694385;6;9;4;3;8;5
694538;6;9;4;5;3;8
694583;6;9;4;5;8;3
694835;6;9;4;8;3;5
694853;6;9;4;8;5;3
695348;6;9;5;3;4;8
695384;6;9;5;3;8;4
695438;6;9;5;4;3;8
695483;6;9;5;4;8;3
695834;6;9;5;8;3;4
695843;6;9;5;8;4;3
698345;6;9;8;3;4;5
698354;6;9;8;3;5;4
698435;6;9;8;4;3;5
698453;6;9;8;4;5;3
698534;6;9;8;5;3;4
698543;6;9;8;5;4;3
834569;8;3;4;5;6;9
834596;8;3;4;5;9;6
834659;8;3;4;6;5;9
834695;8;3;4;6;9;5
834956;8;3;4;9;5;6
834965;8;3;4;9;6;5
835469;8;3;5;4;6;9
835496;8;3;5;4;9;6
835649;8;3;5;6;4;9
835694;8;3;5;6;9;4
835946;8;3;5;9;4;6
835964;8;3;5;9;6;4
836459;8;3;6;4;5;9
836495;8;3;6;4;9;5
836549;8;3;6;5;4;9
836594;8;3;6;5;9;4
836945;8;3;6;9;4;5
836954;8;3;6;9;5;4
839456;8;3;9;4;5;6
839465;8;3;9;4;6;5
839546;8;3;9;5;4;6
839564;8;3;9;5;6;4
839645;8;3;9;6;4;5
839654;8;3;9;6;5;4
843569;8;4;3;5;6;9
843596;8;4;3;5;9;6
843659;8;4;3;6;5;9
843695;8;4;3;6;9;5
843956;8;4;3;9;5;6
843965;8;4;3;9;6;5
845369;8;4;5;3;6;9
845396;8;4;5;3;9;6
845639;8;4;5;6;3;9
845693;8;4;5;6;9;3
845936;8;4;5;9;3;6
845963;8;4;5;9;6;3
846359;8;4;6;3;5;9
846395;8;4;6;3;9;5
846539;8;4;6;5;3;9
846593;8;4;6;5;9;3
846935;8;4;6;9;3;5
846953;8;4;6;9;5;3
849356;8;4;9;3;5;6
849365;8;4;9;3;6;5
849536;8;4;9;5;3;6
849563;8;4;9;5;6;3
849635;8;4;9;6;3;5
849653;8;4;9;6;5;3
853469;8;5;3;4;6;9
853496;8;5;3;4;9;6
853649;8;5;3;6;4;9
853694;8;5;3;6;9;4
853946;8;5;3;9;4;6
853964;8;5;3;9;6;4
854369;8;5;4;3;6;9
854396;8;5;4;3;9;6
854639;8;5;4;6;3;9
854693;8;5;4;6;9;3
854936;8;5;4;9;3;6
854963;8;5;4;9;6;3
856349;8;5;6;3;4;9
856394;8;5;6;3;9;4
856439;8;5;6;4;3;9
856493;8;5;6;4;9;3
856934;8;5;6;9;3;4
856943;8;5;6;9;4;3
859346;8;5;9;3;4;6
859364;8;5;9;3;6;4
859436;8;5;9;4;3;6
859463;8;5;9;4;6;3
859634;8;5;9;6;3;4
859643;8;5;9;6;4;3
863459;8;6;3;4;5;9
863495;8;6;3;4;9;5
863549;8;6;3;5;4;9
863594;8;6;3;5;9;4
863945;8;6;3;9;4;5
863954;8;6;3;9;5;4
864359;8;6;4;3;5;9
864395;8;6;4;3;9;5
864539;8;6;4;5;3;9
864593;8;6;4;5;9;3
864935;8;6;4;9;3;5
864953;8;6;4;9;5;3
865349;8;6;5;3;4;9
865394;8;6;5;3;9;4
865439;8;6;5;4;3;9
865493;8;6;5;4;9;3
865934;8;6;5;9;3;4
865943;8;6;5;9;4;3
869345;8;6;9;3;4;5
869354;8;6;9;3;5;4
869435;8;6;9;4;3;5
869453;8;6;9;4;5;3
869534;8;6;9;5;3;4
869543;8;6;9;5;4;3
893456;8;9;3;4;5;6
893465;8;9;3;4;6;5
893546;8;9;3;5;4;6
893564;8;9;3;5;6;4
893645;8;9;3;6;4;5
893654;8;9;3;6;5;4
894356;8;9;4;3;5;6
894365;8;9;4;3;6;5
894536;8;9;4;5;3;6
894563;8;9;4;5;6;3
894635;8;9;4;6;3;5
894653;8;9;4;6;5;3
895346;8;9;5;3;4;6
895364;8;9;5;3;6;4
895436;8;9;5;4;3;6
895463;8;9;5;4;6;3
895634;8;9;5;6;3;4
895643;8;9;5;6;4;3
896345;8;9;6;3;4;5
896354;8;9;6;3;5;4
896435;8;9;6;4;3;5
896453;8;9;6;4;5;3
896534;8;9;6;5;3;4
896543;8;9;6;5;4;3
934568;9;3;4;5;6;8
934586;9;3;4;5;8;6
934658;9;3;4;6;5;8
934685;9;3;4;6;8;5
934856;9;3;4;8;5;6
934865;9;3;4;8;6;5
935468;9;3;5;4;6;8
935486;9;3;5;4;8;6
935648;9;3;5;6;4;8
935684;9;3;5;6;8;4
935846;9;3;5;8;4;6
935864;9;3;5;8;6;4
936458;9;3;6;4;5;8
936485;9;3;6;4;8;5
936548;9;3;6;5;4;8
936584;9;3;6;5;8;4
936845;9;3;6;8;4;5
936854;9;3;6;8;5;4
938456;9;3;8;4;5;6
938465;9;3;8;4;6;5
938546;9;3;8;5;4;6
938564;9;3;8;5;6;4
938645;9;3;8;6;4;5
938654;9;3;8;6;5;4
943568;9;4;3;5;6;8
943586;9;4;3;5;8;6
943658;9;4;3;6;5;8
943685;9;4;3;6;8;5
943856;9;4;3;8;5;6
943865;9;4;3;8;6;5
945368;9;4;5;3;6;8
945386;9;4;5;3;8;6
945638;9;4;5;6;3;8
945683;9;4;5;6;8;3
945836;9;4;5;8;3;6
945863;9;4;5;8;6;3
946358;9;4;6;3;5;8
946385;9;4;6;3;8;5
946538;9;4;6;5;3;8
946583;9;4;6;5;8;3
946835;9;4;6;8;3;5
946853;9;4;6;8;5;3
948356;9;4;8;3;5;6
948365;9;4;8;3;6;5
948536;9;4;8;5;3;6
948563;9;4;8;5;6;3
948635;9;4;8;6;3;5
948653;9;4;8;6;5;3
953468;9;5;3;4;6;8
953486;9;5;3;4;8;6
953648;9;5;3;6;4;8
953684;9;5;3;6;8;4
953846;9;5;3;8;4;6
953864;9;5;3;8;6;4
954368;9;5;4;3;6;8
954386;9;5;4;3;8;6
954638;9;5;4;6;3;8
954683;9;5;4;6;8;3
954836;9;5;4;8;3;6
954863;9;5;4;8;6;3
956348;9;5;6;3;4;8
956384;9;5;6;3;8;4
956438;9;5;6;4;3;8
956483;9;5;6;4;8;3
956834;9;5;6;8;3;4
956843;9;5;6;8;4;3
958346;9;5;8;3;4;6
958364;9;5;8;3;6;4
958436;9;5;8;4;3;6
958463;9;5;8;4;6;3
958634;9;5;8;6;3;4
958643;9;5;8;6;4;3
963458;9;6;3;4;5;8
963485;9;6;3;4;8;5
963548;9;6;3;5;4;8
963584;9;6;3;5;8;4
963845;9;6;3;8;4;5
963854;9;6;3;8;5;4
964358;9;6;4;3;5;8
964385;9;6;4;3;8;5
964538;9;6;4;5;3;8
964583;9;6;4;5;8;3
964835;9;6;4;8;3;5
964853;9;6;4;8;5;3
965348;9;6;5;3;4;8
965384;9;6;5;3;8;4
965438;9;6;5;4;3;8
965483;9;6;5;4;8;3
965834;9;6;5;8;3;4
965843;9;6;5;8;4;3
968345;9;6;8;3;4;5
968354;9;6;8;3;5;4
968435;9;6;8;4;3;5
968453;9;6;8;4;5;3
968534;9;6;8;5;3;4
968543;9;6;8;5;4;3
983456;9;8;3;4;5;6
983465;9;8;3;4;6;5
983546;9;8;3;5;4;6
983564;9;8;3;5;6;4
983645;9;8;3;6;4;5
983654;9;8;3;6;5;4
984356;9;8;4;3;5;6
984365;9;8;4;3;6;5
984536;9;8;4;5;3;6
984563;9;8;4;5;6;3
984635;9;8;4;6;3;5
984653;9;8;4;6;5;3
985346;9;8;5;3;4;6
985364;9;8;5;3;6;4
985436;9;8;5;4;3;6
985463;9;8;5;4;6;3
985634;9;8;5;6;3;4
985643;9;8;5;6;4;3
986345;9;8;6;3;4;5
986354;9;8;6;3;5;4
986435;9;8;6;4;3;5
986453;9;8;6;4;5;3
986534;9;8;6;5;3;4
986543;9;8;6;5;4;3
345789;3;4;5;7;8;9
345798;3;4;5;7;9;8
345879;3;4;5;8;7;9
345897;3;4;5;8;9;7
345978;3;4;5;9;7;8
345987;3;4;5;9;8;7
347589;3;4;7;5;8;9
347598;3;4;7;5;9;8
347859;3;4;7;8;5;9
347895;3;4;7;8;9;5
347958;3;4;7;9;5;8
347985;3;4;7;9;8;5
348579;3;4;8;5;7;9
348597;3;4;8;5;9;7
348759;3;4;8;7;5;9
348795;3;4;8;7;9;5
348957;3;4;8;9;5;7
348975;3;4;8;9;7;5
349578;3;4;9;5;7;8
349587;3;4;9;5;8;7
349758;3;4;9;7;5;8
349785;3;4;9;7;8;5
349857;3;4;9;8;5;7
349875;3;4;9;8;7;5
354789;3;5;4;7;8;9
354798;3;5;4;7;9;8
354879;3;5;4;8;7;9
354897;3;5;4;8;9;7
354978;3;5;4;9;7;8
354987;3;5;4;9;8;7
357489;3;5;7;4;8;9
357498;3;5;7;4;9;8
357849;3;5;7;8;4;9
357894;3;5;7;8;9;4
357948;3;5;7;9;4;8
357984;3;5;7;9;8;4
358479;3;5;8;4;7;9
358497;3;5;8;4;9;7
358749;3;5;8;7;4;9
358794;3;5;8;7;9;4
358947;3;5;8;9;4;7
358974;3;5;8;9;7;4
359478;3;5;9;4;7;8
359487;3;5;9;4;8;7
359748;3;5;9;7;4;8
359784;3;5;9;7;8;4
359847;3;5;9;8;4;7
359874;3;5;9;8;7;4
374589;3;7;4;5;8;9
374598;3;7;4;5;9;8
374859;3;7;4;8;5;9
374895;3;7;4;8;9;5
374958;3;7;4;9;5;8
374985;3;7;4;9;8;5
375489;3;7;5;4;8;9
375498;3;7;5;4;9;8
375849;3;7;5;8;4;9
375894;3;7;5;8;9;4
375948;3;7;5;9;4;8
375984;3;7;5;9;8;4
378459;3;7;8;4;5;9
378495;3;7;8;4;9;5
378549;3;7;8;5;4;9
378594;3;7;8;5;9;4
378945;3;7;8;9;4;5
378954;3;7;8;9;5;4
379458;3;7;9;4;5;8
379485;3;7;9;4;8;5
379548;3;7;9;5;4;8
379584;3;7;9;5;8;4
379845;3;7;9;8;4;5
379854;3;7;9;8;5;4
384579;3;8;4;5;7;9
384597;3;8;4;5;9;7
384759;3;8;4;7;5;9
384795;3;8;4;7;9;5
384957;3;8;4;9;5;7
384975;3;8;4;9;7;5
385479;3;8;5;4;7;9
385497;3;8;5;4;9;7
385749;3;8;5;7;4;9
385794;3;8;5;7;9;4
385947;3;8;5;9;4;7
385974;3;8;5;9;7;4
387459;3;8;7;4;5;9
387495;3;8;7;4;9;5
387549;3;8;7;5;4;9
387594;3;8;7;5;9;4
387945;3;8;7;9;4;5
387954;3;8;7;9;5;4
389457;3;8;9;4;5;7
389475;3;8;9;4;7;5
389547;3;8;9;5;4;7
389574;3;8;9;5;7;4
389745;3;8;9;7;4;5
389754;3;8;9;7;5;4
394578;3;9;4;5;7;8
394587;3;9;4;5;8;7
394758;3;9;4;7;5;8
394785;3;9;4;7;8;5
394857;3;9;4;8;5;7
394875;3;9;4;8;7;5
395478;3;9;5;4;7;8
395487;3;9;5;4;8;7
395748;3;9;5;7;4;8
395784;3;9;5;7;8;4
395847;3;9;5;8;4;7
395874;3;9;5;8;7;4
397458;3;9;7;4;5;8
397485;3;9;7;4;8;5
397548;3;9;7;5;4;8
397584;3;9;7;5;8;4
397845;3;9;7;8;4;5
397854;3;9;7;8;5;4
398457;3;9;8;4;5;7
398475;3;9;8;4;7;5
398547;3;9;8;5;4;7
398574;3;9;8;5;7;4
398745;3;9;8;7;4;5
398754;3;9;8;7;5;4
435789;4;3;5;7;8;9
435798;4;3;5;7;9;8
435879;4;3;5;8;7;9
435897;4;3;5;8;9;7
435978;4;3;5;9;7;8
435987;4;3;5;9;8;7
437589;4;3;7;5;8;9
437598;4;3;7;5;9;8
437859;4;3;7;8;5;9
437895;4;3;7;8;9;5
437958;4;3;7;9;5;8
437985;4;3;7;9;8;5
438579;4;3;8;5;7;9
438597;4;3;8;5;9;7
438759;4;3;8;7;5;9
438795;4;3;8;7;9;5
438957;4;3;8;9;5;7
438975;4;3;8;9;7;5
439578;4;3;9;5;7;8
439587;4;3;9;5;8;7
439758;4;3;9;7;5;8
439785;4;3;9;7;8;5
439857;4;3;9;8;5;7
439875;4;3;9;8;7;5
453789;4;5;3;7;8;9
453798;4;5;3;7;9;8
453879;4;5;3;8;7;9
453897;4;5;3;8;9;7
453978;4;5;3;9;7;8
453987;4;5;3;9;8;7
457389;4;5;7;3;8;9
457398;4;5;7;3;9;8
457839;4;5;7;8;3;9
457893;4;5;7;8;9;3
457938;4;5;7;9;3;8
457983;4;5;7;9;8;3
458379;4;5;8;3;7;9
458397;4;5;8;3;9;7
458739;4;5;8;7;3;9
458793;4;5;8;7;9;3
458937;4;5;8;9;3;7
458973;4;5;8;9;7;3
459378;4;5;9;3;7;8
459387;4;5;9;3;8;7
459738;4;5;9;7;3;8
459783;4;5;9;7;8;3
459837;4;5;9;8;3;7
459873;4;5;9;8;7;3
473589;4;7;3;5;8;9
473598;4;7;3;5;9;8
473859;4;7;3;8;5;9
473895;4;7;3;8;9;5
473958;4;7;3;9;5;8
473985;4;7;3;9;8;5
475389;4;7;5;3;8;9
475398;4;7;5;3;9;8
475839;4;7;5;8;3;9
475893;4;7;5;8;9;3
475938;4;7;5;9;3;8
475983;4;7;5;9;8;3
478359;4;7;8;3;5;9
478395;4;7;8;3;9;5
478539;4;7;8;5;3;9
478593;4;7;8;5;9;3
478935;4;7;8;9;3;5
478953;4;7;8;9;5;3
479358;4;7;9;3;5;8
479385;4;7;9;3;8;5
479538;4;7;9;5;3;8
479583;4;7;9;5;8;3
479835;4;7;9;8;3;5
479853;4;7;9;8;5;3
483579;4;8;3;5;7;9
483597;4;8;3;5;9;7
483759;4;8;3;7;5;9
483795;4;8;3;7;9;5
483957;4;8;3;9;5;7
483975;4;8;3;9;7;5
485379;4;8;5;3;7;9
485397;4;8;5;3;9;7
485739;4;8;5;7;3;9
485793;4;8;5;7;9;3
485937;4;8;5;9;3;7
485973;4;8;5;9;7;3
487359;4;8;7;3;5;9
487395;4;8;7;3;9;5
487539;4;8;7;5;3;9
487593;4;8;7;5;9;3
487935;4;8;7;9;3;5
487953;4;8;7;9;5;3
489357;4;8;9;3;5;7
489375;4;8;9;3;7;5
489537;4;8;9;5;3;7
489573;4;8;9;5;7;3
489735;4;8;9;7;3;5
489753;4;8;9;7;5;3
493578;4;9;3;5;7;8
493587;4;9;3;5;8;7
493758;4;9;3;7;5;8
493785;4;9;3;7;8;5
493857;4;9;3;8;5;7
493875;4;9;3;8;7;5
495378;4;9;5;3;7;8
495387;4;9;5;3;8;7
495738;4;9;5;7;3;8
495783;4;9;5;7;8;3
495837;4;9;5;8;3;7
495873;4;9;5;8;7;3
497358;4;9;7;3;5;8
497385;4;9;7;3;8;5
497538;4;9;7;5;3;8
497583;4;9;7;5;8;3
497835;4;9;7;8;3;5
497853;4;9;7;8;5;3
498357;4;9;8;3;5;7
498375;4;9;8;3;7;5
498537;4;9;8;5;3;7
498573;4;9;8;5;7;3
498735;4;9;8;7;3;5
498753;4;9;8;7;5;3
534789;5;3;4;7;8;9
534798;5;3;4;7;9;8
534879;5;3;4;8;7;9
534897;5;3;4;8;9;7
534978;5;3;4;9;7;8
534987;5;3;4;9;8;7
537489;5;3;7;4;8;9
537498;5;3;7;4;9;8
537849;5;3;7;8;4;9
537894;5;3;7;8;9;4
537948;5;3;7;9;4;8
537984;5;3;7;9;8;4
538479;5;3;8;4;7;9
538497;5;3;8;4;9;7
538749;5;3;8;7;4;9
538794;5;3;8;7;9;4
538947;5;3;8;9;4;7
538974;5;3;8;9;7;4
539478;5;3;9;4;7;8
539487;5;3;9;4;8;7
539748;5;3;9;7;4;8
539784;5;3;9;7;8;4
539847;5;3;9;8;4;7
539874;5;3;9;8;7;4
543789;5;4;3;7;8;9
543798;5;4;3;7;9;8
543879;5;4;3;8;7;9
543897;5;4;3;8;9;7
543978;5;4;3;9;7;8
543987;5;4;3;9;8;7
547389;5;4;7;3;8;9
547398;5;4;7;3;9;8
547839;5;4;7;8;3;9
547893;5;4;7;8;9;3
547938;5;4;7;9;3;8
547983;5;4;7;9;8;3
548379;5;4;8;3;7;9
548397;5;4;8;3;9;7
548739;5;4;8;7;3;9
548793;5;4;8;7;9;3
548937;5;4;8;9;3;7
548973;5;4;8;9;7;3
549378;5;4;9;3;7;8
549387;5;4;9;3;8;7
549738;5;4;9;7;3;8
549783;5;4;9;7;8;3
549837;5;4;9;8;3;7
549873;5;4;9;8;7;3
573489;5;7;3;4;8;9
573498;5;7;3;4;9;8
573849;5;7;3;8;4;9
573894;5;7;3;8;9;4
573948;5;7;3;9;4;8
573984;5;7;3;9;8;4
574389;5;7;4;3;8;9
574398;5;7;4;3;9;8
574839;5;7;4;8;3;9
574893;5;7;4;8;9;3
574938;5;7;4;9;3;8
574983;5;7;4;9;8;3
578349;5;7;8;3;4;9
578394;5;7;8;3;9;4
578439;5;7;8;4;3;9
578493;5;7;8;4;9;3
578934;5;7;8;9;3;4
578943;5;7;8;9;4;3
579348;5;7;9;3;4;8
579384;5;7;9;3;8;4
579438;5;7;9;4;3;8
579483;5;7;9;4;8;3
579834;5;7;9;8;3;4
579843;5;7;9;8;4;3
583479;5;8;3;4;7;9
583497;5;8;3;4;9;7
583749;5;8;3;7;4;9
583794;5;8;3;7;9;4
583947;5;8;3;9;4;7
583974;5;8;3;9;7;4
584379;5;8;4;3;7;9
584397;5;8;4;3;9;7
584739;5;8;4;7;3;9
584793;5;8;4;7;9;3
584937;5;8;4;9;3;7
584973;5;8;4;9;7;3
587349;5;8;7;3;4;9
587394;5;8;7;3;9;4
587439;5;8;7;4;3;9
587493;5;8;7;4;9;3
587934;5;8;7;9;3;4
587943;5;8;7;9;4;3
589347;5;8;9;3;4;7
589374;5;8;9;3;7;4
589437;5;8;9;4;3;7
589473;5;8;9;4;7;3
589734;5;8;9;7;3;4
589743;5;8;9;7;4;3
593478;5;9;3;4;7;8
593487;5;9;3;4;8;7
593748;5;9;3;7;4;8
593784;5;9;3;7;8;4
593847;5;9;3;8;4;7
593874;5;9;3;8;7;4
594378;5;9;4;3;7;8
594387;5;9;4;3;8;7
594738;5;9;4;7;3;8
594783;5;9;4;7;8;3
594837;5;9;4;8;3;7
594873;5;9;4;8;7;3
597348;5;9;7;3;4;8
597384;5;9;7;3;8;4
597438;5;9;7;4;3;8
597483;5;9;7;4;8;3
597834;5;9;7;8;3;4
597843;5;9;7;8;4;3
598347;5;9;8;3;4;7
598374;5;9;8;3;7;4
598437;5;9;8;4;3;7
598473;5;9;8;4;7;3
598734;5;9;8;7;3;4
598743;5;9;8;7;4;3
734589;7;3;4;5;8;9
734598;7;3;4;5;9;8
734859;7;3;4;8;5;9
734895;7;3;4;8;9;5
734958;7;3;4;9;5;8
734985;7;3;4;9;8;5
735489;7;3;5;4;8;9
735498;7;3;5;4;9;8
735849;7;3;5;8;4;9
735894;7;3;5;8;9;4
735948;7;3;5;9;4;8
735984;7;3;5;9;8;4
738459;7;3;8;4;5;9
738495;7;3;8;4;9;5
738549;7;3;8;5;4;9
738594;7;3;8;5;9;4
738945;7;3;8;9;4;5
738954;7;3;8;9;5;4
739458;7;3;9;4;5;8
739485;7;3;9;4;8;5
739548;7;3;9;5;4;8
739584;7;3;9;5;8;4
739845;7;3;9;8;4;5
739854;7;3;9;8;5;4
743589;7;4;3;5;8;9
743598;7;4;3;5;9;8
743859;7;4;3;8;5;9
743895;7;4;3;8;9;5
743958;7;4;3;9;5;8
743985;7;4;3;9;8;5
745389;7;4;5;3;8;9
745398;7;4;5;3;9;8
745839;7;4;5;8;3;9
745893;7;4;5;8;9;3
745938;7;4;5;9;3;8
745983;7;4;5;9;8;3
748359;7;4;8;3;5;9
748395;7;4;8;3;9;5
748539;7;4;8;5;3;9
748593;7;4;8;5;9;3
748935;7;4;8;9;3;5
748953;7;4;8;9;5;3
749358;7;4;9;3;5;8
749385;7;4;9;3;8;5
749538;7;4;9;5;3;8
749583;7;4;9;5;8;3
749835;7;4;9;8;3;5
749853;7;4;9;8;5;3
753489;7;5;3;4;8;9
753498;7;5;3;4;9;8
753849;7;5;3;8;4;9
753894;7;5;3;8;9;4
753948;7;5;3;9;4;8
753984;7;5;3;9;8;4
754389;7;5;4;3;8;9
754398;7;5;4;3;9;8
754839;7;5;4;8;3;9
754893;7;5;4;8;9;3
754938;7;5;4;9;3;8
754983;7;5;4;9;8;3
758349;7;5;8;3;4;9
758394;7;5;8;3;9;4
758439;7;5;8;4;3;9
758493;7;5;8;4;9;3
758934;7;5;8;9;3;4
758943;7;5;8;9;4;3
759348;7;5;9;3;4;8
759384;7;5;9;3;8;4
759438;7;5;9;4;3;8
759483;7;5;9;4;8;3
759834;7;5;9;8;3;4
759843;7;5;9;8;4;3
783459;7;8;3;4;5;9
783495;7;8;3;4;9;5
783549;7;8;3;5;4;9
783594;7;8;3;5;9;4
783945;7;8;3;9;4;5
783954;7;8;3;9;5;4
784359;7;8;4;3;5;9
784395;7;8;4;3;9;5
784539;7;8;4;5;3;9
784593;7;8;4;5;9;3
784935;7;8;4;9;3;5
784953;7;8;4;9;5;3
785349;7;8;5;3;4;9
785394;7;8;5;3;9;4
785439;7;8;5;4;3;9
785493;7;8;5;4;9;3
785934;7;8;5;9;3;4
785943;7;8;5;9;4;3
789345;7;8;9;3;4;5
789354;7;8;9;3;5;4
789435;7;8;9;4;3;5
789453;7;8;9;4;5;3
789534;7;8;9;5;3;4
789543;7;8;9;5;4;3
793458;7;9;3;4;5;8
793485;7;9;3;4;8;5
793548;7;9;3;5;4;8
793584;7;9;3;5;8;4
793845;7;9;3;8;4;5
793854;7;9;3;8;5;4
794358;7;9;4;3;5;8
794385;7;9;4;3;8;5
794538;7;9;4;5;3;8
794583;7;9;4;5;8;3
794835;7;9;4;8;3;5
794853;7;9;4;8;5;3
795348;7;9;5;3;4;8
795384;7;9;5;3;8;4
795438;7;9;5;4;3;8
795483;7;9;5;4;8;3
795834;7;9;5;8;3;4
795843;7;9;5;8;4;3
798345;7;9;8;3;4;5
798354;7;9;8;3;5;4
798435;7;9;8;4;3;5
